# Constructed from biom file
#OTU ID	VegBkConventional	FlBkConservation	VegRzConventional	FlRzConservation	VegBkConservation	HvBkConservation	HvRzConservation	FlRzConventional	VegRzConservation	FlBkConventional	HvBkConventional	HvRzConventional
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae	0.00316585566043	0.0028934716506	0.00258857164935	0.00175906072403	0.00240782932891	0.00231425743104	0.00108952070563	0.0028260814217	0.00191255131235	0.00263328150006	0.00294514283943	0.00252590673575
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae	0.000195423188916	0.000117800372544	0.000154541591006	0.000124903720049	0.000135925849213	0.000120394895256	6.63186516471e-05	6.36504824707e-05	0.000163266575445	0.000181605620694	3.10015035729e-05	6.47668393782e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae	0.00025405014559	0.000272413361507	0.000309083182011	0.000249807440098	0.000291269676885	0.000147149316425	0.000151585489479	0.000521933956259	0.000318758552059	0.000454014051735	0.000248012028583	0.000323834196891
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__OM27	0.00195423188916	0.00238545754401	0.00146814511455	0.0018631471574	0.00246608326429	0.00143136153249	0.00111794298491	0.00213865621101	0.00199807189949	0.00214521639445	0.00218560600189	0.00179188255613
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae	0.000762150436771	0.000993940643337	0.000695437159526	0.000780648250307	0.0010874067937	0.000869518687963	0.000767401540488	0.00114570868447	0.00106512003981	0.00111233442675	0.00100754886612	0.000647668393782
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;Other	3.90846377831e-05	0.000323951024495	7.72707955028e-05	0.000145721006724	0.000129453189727	8.02632635043e-05	4.73704654622e-05	0.000254601929883	6.99713894763e-05	0.000158904918107	9.30045107188e-05	0.000151122625216
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__	0.000136796232241	0.000920315410497	0.000193176988757	0.000281033370111	0.000233015741508	0.00013377210584	9.47409309244e-05	0.000560124245742	0.000139942778953	0.000340510538801	0.000139506766078	0.000107944732297
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__JTB38	0.0	3.68126164199e-05	7.72707955028e-05	2.08172866749e-05	1.29453189727e-05	0.0	3.78963723698e-05	5.09203859765e-05	7.7745988307e-06	0.0	1.55007517865e-05	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__MND4	0.000117253913349	0.000331313547779	0.000309083182011	0.000228990153423	0.00019417978459	0.000254167001097	0.000104215024017	0.00036917279833	0.000155491976614	0.000351860890095	0.000248012028583	0.000107944732297
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__NB1-i	9.77115944578e-05	0.000478564013459	7.72707955028e-05	0.000135312363387	0.000304214995857	6.68860529202e-05	8.52668378319e-05	0.000292792219365	7.7745988307e-05	0.000295109133628	0.000186009021438	0.000194300518135
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__PB19;f__	3.90846377831e-05	2.20875698519e-05	0.0	6.24518600246e-05	1.9417978459e-05	4.01316317521e-05	0.0	2.54601929883e-05	7.7745988307e-06	5.67517564669e-05	3.10015035729e-05	2.15889464594e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__	0.000136796232241	0.000228238221803	0.00027044778426	0.000239398796761	0.000271851698426	0.000240789790513	0.000217904141126	0.000343712605342	0.00021768876726	0.000215656674574	0.000248012028583	0.000496545768566
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae	0.00214965507807	0.00318061005868	0.000888614148283	0.00217540645752	0.00303567729909	0.00329079380368	0.00192324089777	0.002164116404	0.00252674461998	0.00329160187508	0.0026351278037	0.00196459412781
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__[Entotheonellaceae]	0.000136796232241	0.000419663827187	0.00027044778426	0.000239398796761	0.000200652444076	8.02632635043e-05	0.000104215024017	0.000318252412353	0.000186590371937	0.000374561592681	0.000387518794662	0.000280656303972
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20	0.0	1.4725046568e-05	7.72707955028e-05	0.0	2.58906379453e-05	1.3377210584e-05	9.47409309244e-06	0.0	2.33237964921e-05	3.40510538801e-05	9.30045107188e-05	2.15889464594e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	0.000605811885638	0.000787789991386	0.00104315573929	0.00158211378729	0.00310040389395	0.000334430264601	0.000625290144101	0.00631412786109	0.00326533150889	0.000397262295268	0.000108505262505	0.000474956822107
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60	9.77115944578e-05	0.000287138408075	3.86353977514e-05	0.000166538293399	0.000135925849213	0.00013377210584	3.78963723698e-05	0.000190951447412	0.000178815773106	0.000204306323281	0.000248012028583	0.000172711571675
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__	0.0	7.36252328398e-05	3.86353977514e-05	4.16345733497e-05	2.58906379453e-05	4.01316317521e-05	9.47409309244e-06	3.81902894824e-05	4.66475929842e-05	0.000181605620694	6.20030071458e-05	4.31778929188e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.0	7.36252328398e-06	0.0	0.0	0.0	8.02632635043e-05	0.00119373572965	0.0	7.7745988307e-06	0.0	0.0	0.00192141623489
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089	0.000273592464482	0.000530101676447	0.000154541591006	0.000520432166871	0.000381886909693	0.000548465633946	0.000360015537513	0.000394632991318	0.000427602935689	0.000363211241388	0.000325515787516	0.000453367875648
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__	3.90846377831e-05	6.62627095558e-05	3.86353977514e-05	2.08172866749e-05	2.58906379453e-05	0.000120394895256	9.47409309244e-06	6.36504824707e-05	4.66475929842e-05	4.54014051735e-05	6.20030071458e-05	2.15889464594e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae	0.000156338551132	0.00014725046568	3.86353977514e-05	0.000176946936736	0.000220070422535	0.000321053054017	0.000208430048034	0.0002164116404	0.000147717377783	7.94524590536e-05	0.000232511276797	0.000259067357513
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	0.000117253913349	0.000191425605383	0.0	0.000228990153423	0.000666683927092	2.67544211681e-05	8.52668378319e-05	0.000140031061435	0.000637517104117	3.40510538801e-05	0.0	2.15889464594e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.000351761740048	0.000139887942396	0.000193176988757	0.000270624726773	0.000362468931234	0.00363860127886	0.00031264507205	0.00015276115793	0.000404279139196	9.0802810347e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.00171972406246	0.00238545754401	0.00305219642236	0.00327872265129	0.00243371996686	0.00394627712229	0.0259116446078	0.00277516103572	0.00415941037442	0.00182740655823	0.005952288686	0.00401554404145
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	0.00244278986144	0.00227501969475	0.00154541591006	0.00109290755043	0.00149518434134	0.00105679963614	0.000805297912857	0.00204954553556	0.000956275656176	0.00194091007117	0.00145707066793	0.00153281519862
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae	0.00783646987552	0.00899700345302	0.00745663176602	0.00771280471303	0.00677687448219	0.00877545014314	0.00478441701168	0.00944573159865	0.00497574325165	0.010215316164	0.007331855595	0.00580742659758
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.00470969885287	0.00639067021049	0.00363172738863	0.0047567500052	0.00598721002486	0.0101800572545	0.0169017820769	0.00557578226443	0.0044315213335	0.0044606880583	0.00734735634678	0.00630397236615
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales];f__[Marinicellaceae]	3.90846377831e-05	0.000493289060027	3.86353977514e-05	8.32691466994e-05	0.000148871168186	0.000107017684672	2.84222792773e-05	0.000178221350918	3.88729941535e-05	0.000158904918107	0.000186009021438	0.000172711571675
k__Bacteria;p__Proteobacteria;c__TA18;o__CV90;f__	1.95423188916e-05	1.4725046568e-05	3.86353977514e-05	3.12259300123e-05	3.23632974316e-05	0.0	1.89481861849e-05	1.27300964941e-05	7.7745988307e-06	3.40510538801e-05	1.55007517865e-05	0.0
k__Bacteria;p__Proteobacteria;c__TA18;o__PHOS-HD29;f__	0.000117253913349	0.000132525419112	0.000193176988757	0.000124903720049	0.000330105633803	0.00013377210584	0.000113689117109	0.000165491254424	0.000248787162582	0.000158904918107	0.00026351278037	0.000215889464594
k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Leptospiraceae	0.000136796232241	0.000125162895828	7.72707955028e-05	2.08172866749e-05	5.8253935377e-05	0.0	0.0	6.36504824707e-05	0.000132168180122	4.54014051735e-05	0.0	0.0
k__Bacteria;p__TM6;c__SJA-4;o__;f__	0.0	0.0	0.0	0.0	3.23632974316e-05	1.3377210584e-05	0.0	2.54601929883e-05	7.7745988307e-06	1.13503512934e-05	0.0	0.0
k__Bacteria;p__TM6;c__SJA-4;o__S1198;f__	0.0	2.20875698519e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;Other;Other;Other	0.0	0.0	0.0	1.04086433374e-05	1.9417978459e-05	6.68860529202e-05	0.0	0.0	2.33237964921e-05	0.0	0.0	0.0
k__Bacteria;p__TM7;c__;o__;f__	0.00025405014559	4.41751397039e-05	0.000309083182011	9.36777900368e-05	0.000181234465617	0.000214035369345	0.000161059582571	2.54601929883e-05	6.99713894763e-05	5.67517564669e-05	0.000124006014292	0.0
k__Bacteria;p__TM7;c__SC3;o__;f__	0.00130933536573	0.000839327654374	0.00108179113704	0.00138434956388	0.000802609776305	0.00103004521497	0.000862142471412	0.00106932810551	0.00116618982461	0.000578867915962	0.000945545858974	0.000820379965458
k__Bacteria;p__TM7;c__TM7-1;o__;f__	0.00857907799339	0.00529365424118	0.00892477688058	0.00854549618003	0.0060131006628	0.00789255424459	0.00803403094239	0.00674695114189	0.00868422689389	0.00335970398284	0.00759536837537	0.00921848013817
k__Bacteria;p__TM7;c__TM7-3;Other;Other	1.95423188916e-05	0.000265050838223	0.000463624773017	8.32691466994e-05	8.41445733223e-05	0.000107017684672	7.57927447395e-05	0.000343712605342	0.00022546336609	0.000329160187508	0.000279013532156	0.000388601036269
k__Bacteria;p__TM7;c__TM7-3;o__;f__	0.000527642610072	0.000566914292866	0.00123633272805	0.00114495076712	0.000563121375311	0.000762501003291	0.00282327974155	0.00100567762304	0.000956275656176	0.000340510538801	0.00178258645544	0.00131692573402
k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__	0.000683981161205	0.000493289060027	0.000502260170768	0.00118658534047	0.00070551988401	0.000468202370442	0.00116531345037	0.000623774728212	0.00109621843513	0.000113503512934	0.000341016539302	0.000582901554404
k__Bacteria;p__TM7;c__TM7-3;o__I025;f__	0.000136796232241	0.000228238221803	0.000309083182011	0.000457980306847	0.000252433719967	0.000441447949274	0.00141163987077	0.000521933956259	0.00111954223162	9.0802810347e-05	0.00162757893758	0.00073402417962
k__Bacteria;p__Tenericutes;c__Mollicutes;o__;f__	0.0	7.36252328398e-06	0.0	0.0	0.0	8.02632635043e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	9.77115944578e-05	2.20875698519e-05	0.000115906193254	7.2860503362e-05	4.53086164043e-05	1.3377210584e-05	9.47409309244e-06	0.000101840771953	3.10983953228e-05	3.40510538801e-05	1.55007517865e-05	2.15889464594e-05
k__Bacteria;p__Verrucomicrobia;c__Opitutae;Other;Other	0.0	0.0	0.0	0.0	1.29453189727e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae	0.0039280060972	0.00202469390309	0.00289765483136	0.00242521389762	0.00247255592378	0.00175241458651	0.00179060359447	0.00305522315859	0.00286882696853	0.00156634847849	0.00168958194472	0.0035621761658
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	0.00721111567099	0.00835646392732	0.00761117335703	0.0107625372109	0.00872514498757	0.00667522808144	0.00892459569308	0.0114698169412	0.0111954223162	0.00720747307129	0.00627780447352	0.00932642487047
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__	0.0	1.4725046568e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__LD19	1.95423188916e-05	2.20875698519e-05	3.86353977514e-05	4.16345733497e-05	4.53086164043e-05	0.0	9.47409309244e-06	8.91106754589e-05	6.21967906456e-05	5.67517564669e-05	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__S-BQ2-57;f__	0.000938031306795	0.000736252328398	0.000618166364023	0.000655744530258	0.000763773819387	0.000227412579929	0.000132637303294	0.000674695114189	0.000373180743874	0.000590218267255	0.000496024057167	0.00103626943005
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];Other	0.000410388696723	0.000677352142126	0.000424989375266	0.00036430251681	0.000323632974316	0.000240789790513	0.000198955954941	0.000547394149248	0.000357631546212	0.000340510538801	0.000186009021438	0.000410189982729
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__	0.00441656406949	0.00312907239569	0.00258857164935	0.00276869912776	0.00280913421707	0.00270219653798	0.00162006991881	0.003246174606	0.00213024007961	0.00234952271773	0.00255762404477	0.00399395509499
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin515	0.00107482753904	0.00111174101588	0.000849978750531	0.000988821117056	0.00100973487987	0.0012574577949	0.000710556981933	0.000992947526542	0.000847431272546	0.000998830913817	0.0012555608947	0.00125215889465
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin517	0.00121162377128	0.00112646606245	0.000772707955028	0.000895143327019	0.00114566072908	0.00101666800439	0.000956883402336	0.000992947526542	0.00101069784799	0.000760473536656	0.00108505262505	0.00142487046632
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35	0.0	1.4725046568e-05	3.86353977514e-05	2.08172866749e-05	1.9417978459e-05	0.0	9.47409309244e-06	1.27300964941e-05	0.0	2.27007025867e-05	4.65022553594e-05	4.31778929188e-05
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__R4-41B	3.90846377831e-05	7.36252328398e-06	0.0	3.12259300123e-05	3.8835956918e-05	0.000107017684672	3.78963723698e-05	0.0	7.7745988307e-06	0.0	0.0	4.31778929188e-05
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__[Pedosphaeraceae]	0.0	1.4725046568e-05	0.0	4.16345733497e-05	5.17812758906e-05	2.67544211681e-05	0.0	6.36504824707e-05	2.33237964921e-05	3.40510538801e-05	0.0	2.15889464594e-05
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__auto67_4W	0.00461198725841	0.00304808463957	0.00297492562686	0.00268542998106	0.00224601284176	0.000896273109131	0.000767401540488	0.00392086972019	0.00155491976614	0.00214521639445	0.00131756390185	0.00341105354059
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae]	0.0272615348537	0.0373353555731	0.0295560792798	0.0343068884402	0.0374961164043	0.0428739599219	0.0286686056977	0.0283626549889	0.0376834805324	0.0347888267142	0.0343651667106	0.0318652849741
k__Bacteria;p__WPS-2;c__;o__;f__	0.000117253913349	0.000132525419112	3.86353977514e-05	4.16345733497e-05	0.000142398508699	0.000414693528106	0.000151585489479	0.000178221350918	0.000163266575445	7.94524590536e-05	0.000186009021438	0.000172711571675
k__Bacteria;p__WS2;c__SHA-109;o__;f__	0.000390846377831	0.000346038594347	0.000347718579763	0.000239398796761	0.000459558823529	0.000508334002194	0.000217904141126	0.000763805789648	0.000380955342704	0.000488065105615	0.000434021050021	0.000604490500864
k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13;f__	0.000469015653397	0.00109701596931	0.000386353977514	0.000478797593522	0.000692574565037	0.000441447949274	0.000170533675664	0.000763805789648	0.000412053738027	0.000646970023722	0.000511524808953	0.00073402417962
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;Other	0.000312677102265	6.62627095558e-05	3.86353977514e-05	0.000260216083436	0.000220070422535	0.000214035369345	4.73704654622e-05	0.000267332026377	0.000124393581291	6.81021077602e-05	9.30045107188e-05	0.000194300518135
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__	0.00256004377479	0.00376224939811	0.00154541591006	0.00180069529737	0.00245313794532	0.00136447547957	0.000786349726672	0.00234233775492	0.00116618982461	0.00271273395912	0.00189109171795	0.00198618307427
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__CV106	5.86269566747e-05	0.000125162895828	7.72707955028e-05	0.000156129650061	0.000103562551781	0.000107017684672	6.63186516471e-05	0.00015276115793	5.44221918149e-05	6.81021077602e-05	7.75037589323e-05	8.63557858377e-05
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__PRR-10	0.00107482753904	0.00242227016043	0.000965884943785	0.00115535941045	0.00159874689312	0.000976536372636	0.000502126933899	0.00176948341268	0.000862980470208	0.00157769882978	0.00167408119294	0.00146804835924
k__Bacteria;p__WS6;c__B142;o__;f__	5.86269566747e-05	0.0	0.0	0.0	0.0	0.0	4.73704654622e-05	0.0	0.0	0.0	0.0	4.31778929188e-05
k__Bacteria;p__[Caldithrix];c__KSB1;o__Ucn15732;f__	0.0	5.89001862718e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.7745988307e-06	4.54014051735e-05	0.0	0.0
